proj,ver,class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
ant,1.7,org.apache.tools.ant.taskdefs.MacroInstance,12,3,0,15,99,18,1,14,8,0.826446281,804,1,1,0.770833333,0.277777778,2,2,65.08333333,18,4.8333,2
ant,1.7,org.apache.tools.ant.DemuxOutputStream,10,2,0,3,30,27,1,2,5,0.761904762,245,1,1,0.357142857,0.283333333,1,1,22.8,2,1,0
ant,1.7,org.apache.tools.ant.types.ZipScanner,2,3,0,9,20,1,2,7,1,2,128,0,0,0.987179487,0.625,1,3,63,9,4.5,1
ant,1.7,org.apache.tools.ant.taskdefs.ExecTask,43,3,1,25,120,451,9,16,30,0.893374741,920,1,5,0.480519481,0.146825397,0,0,19.86046512,15,1.5116,1
ant,1.7,org.apache.tools.ant.types.DataType,22,2,28,37,44,183,31,6,7,0.523809524,271,1,1,0.3,0.198863636,1,2,11.22727273,3,1.3182,0
ant,1.7,org.apache.tools.ant.types.ArchiveFileSet,34,5,2,15,67,295,4,11,29,0.842975207,586,0.818181818,1,0.745901639,0.173202614,3,15,15.91176471,5,1.7941,3
ant,1.7,org.apache.tools.ant.taskdefs.rmic.XNewRmic,2,3,0,3,4,1,1,2,1,2,19,0,0,0.9375,1,2,2,8,1,0.5,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.Enumerations,3,1,0,3,6,3,1,2,2,2,16,0,0,0,0.333333333,0,0,4.333333333,1,0.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.Nice,4,3,0,3,16,2,0,3,4,0.666666667,76,1,0,0.925,0.5,1,1,17.5,3,1.25,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.Script,11,3,0,8,26,0,0,8,11,0,76,1,1,0.787234043,0.287878788,2,2,5.818181818,1,0.9091,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.JUnitVersionHelper,4,1,0,7,20,4,4,3,2,0.888888889,187,0.333333333,0,0,0.5,0,0,45,9,3.5,1
ant,1.7,org.apache.tools.ant.AntClassLoader,56,2,2,51,169,1200,37,16,35,0.848863636,1842,0.875,2,0.409638554,0.155844156,1,5,31.60714286,14,2.1964,6
ant,1.7,org.apache.tools.ant.types.selectors.DifferentSelector,5,5,0,8,16,0,5,3,3,0.583333333,105,1,1,0.931818182,0.583333333,1,1,19.4,9,2.2,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.DOMUtil,5,1,0,3,41,10,1,2,4,2,241,0,0,0,0.36,0,0,47.2,7,4.2,0
ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm,7,1,0,3,26,0,1,2,7,0.5,218,1,0,0,0.476190476,0,0,29.57142857,5,2.2857,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.windows.Attrib,17,5,0,6,35,130,0,6,12,0.991071429,207,1,0,0.869918699,0.352941176,2,3,10.76470588,3,1.1765,1
ant,1.7,org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,4,1,0,6,33,0,1,5,2,0.333333333,157,1,1,0,0.533333333,0,0,37.5,2,0.75,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.JarLibDisplayTask,5,3,0,6,26,0,0,6,4,0.375,141,1,0,0.902439024,0.466666667,0,0,26.8,1,0.8,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.ssh.SSHExec,9,4,0,11,54,10,1,11,7,0.803571429,345,1,0,0.870967742,0.314814815,1,1,36.55555556,1,0.8889,4
ant,1.7,org.apache.tools.ant.taskdefs.TaskOutputStream,3,2,0,1,10,0,0,1,1,0,67,1,1,0.714285714,0.666666667,1,1,20.33333333,1,0.6667,0
ant,1.7,org.apache.tools.ant.types.resources.selectors.Size,6,1,0,3,10,0,0,3,6,0.4,52,1,1,0,0.375,0,0,7.333333333,2,1,0
ant,1.7,org.apache.tools.ant.types.selectors.MajoritySelector,4,5,0,7,15,0,6,2,4,0.333333333,77,1,0,0.953846154,0.4375,1,1,18,5,2,0
ant,1.7,org.apache.tools.ant.taskdefs.condition.IsFailure,4,1,0,2,6,0,0,2,4,0.333333333,19,1,0,0,0.625,0,0,3.5,1,0.75,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor,9,1,1,4,32,34,1,3,0,0.9375,145,1,1,0,0.481481481,0,0,14.88888889,1,0.8889,0
ant,1.7,org.apache.tools.ant.types.selectors.SizeSelector,8,5,0,11,31,0,6,5,8,0.693877551,329,0.571428571,1,0.844444444,0.25,1,4,39.25,19,4.625,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.Cab,15,4,0,14,83,47,0,14,8,0.821428571,566,1,1,0.857142857,0.244897959,2,2,36.2,4,1.2,0
ant,1.7,org.apache.tools.ant.util.TimeoutObserver,1,1,0,3,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.util.DOMElementWriter,17,1,0,8,67,90,7,1,13,0.703125,878,1,1,0,0.29375,0,0,50.17647059,11,2.5294,0
ant,1.7,org.apache.tools.ant.types.resources.CompressedResource,24,4,2,7,50,270,2,5,20,0.434782609,250,1,1,0.706666667,0.162037037,2,15,9.375,5,1.375,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.ClassFile,4,1,0,8,20,0,4,4,4,0.777777778,106,1,1,0,0.625,0,0,24.75,5,1.75,0
ant,1.7,org.apache.tools.zip.ZipEntry,27,2,0,11,53,229,8,3,23,0.802197802,405,1,0,0.5,0.138047138,1,1,13.74074074,6,1.5185,1
ant,1.7,org.apache.tools.ant.types.AntFilterReader,10,3,0,8,32,15,2,6,10,0.666666667,166,1,1,0.769230769,0.3,1,1,15.3,3,1.4,0
ant,1.7,org.apache.tools.ant.DynamicAttribute,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.types.selectors.ExtendSelector,10,4,0,15,36,3,6,9,10,0.583333333,249,1,2,0.795454545,0.266666667,1,3,23.5,7,2.4,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.ccm.CCMCheck,11,4,3,12,41,19,3,9,9,0.816666667,240,0.666666667,0,0.811320755,0.290909091,0,0,20.27272727,4,1.2727,0
ant,1.7,org.apache.tools.ant.taskdefs.JikesOutputParser,12,1,0,3,22,44,1,2,5,0.805194805,156,1,1,0,0.261904762,0,0,11.41666667,4,1.25,0
ant,1.7,org.apache.tools.ant.taskdefs.LoadProperties,12,3,0,14,58,0,0,14,11,0.606060606,303,1,1,0.770833333,0.226190476,2,3,24,3,1.25,1
ant,1.7,org.apache.tools.ant.taskdefs.condition.Not,2,3,0,3,8,1,1,3,2,2,33,0,0,0.96969697,1,0,0,15.5,1,0.5,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.ReplaceRegExp,15,3,0,10,77,41,0,10,12,0.785714286,725,1,3,0.74,0.25,1,1,46.8,2,1.2667,3
ant,1.7,org.apache.tools.ant.taskdefs.BuildNumber,7,3,0,4,38,0,0,4,3,0.833333333,258,1,1,0.880952381,0.444444444,1,1,35.28571429,1,0.7143,0
ant,1.7,org.apache.tools.ant.BuildLogger,4,1,0,6,4,6,5,1,4,2,4,0,0,0,0.5,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.types.resources.comparators.Reverse,4,4,0,5,8,4,2,3,3,0.833333333,42,1,1,0.944444444,0.583333333,1,1,9,2,1,0
ant,1.7,org.apache.tools.ant.types.resources.ArchiveResource,21,4,2,9,55,162,4,5,18,0.71,361,1,1,0.768115942,0.19375,2,9,15.95238095,6,1.619,0
ant,1.7,org.apache.tools.ant.types.resources.First,4,4,0,3,12,0,0,3,3,0.666666667,55,1,0,0.933333333,0.625,1,1,12.25,4,1.5,0
ant,1.7,org.apache.tools.ant.taskdefs.email.Mailer,19,1,2,9,21,145,4,5,18,0.954861111,143,1,3,0,0.230263158,0,0,5.684210526,1,0.9474,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.XMLResultAggregator,12,3,0,11,75,44,1,11,7,0.936363636,455,0.5,0,0.770833333,0.236111111,0,0,36.08333333,4,1.75,0
ant,1.7,org.apache.tools.ant.util.regexp.RegexpMatcher,6,1,0,9,6,15,8,1,6,1.2,10,0,0,0,0.722222222,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.types.selectors.OrSelector,3,5,0,7,14,3,6,2,3,2,52,0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667,0
ant,1.7,org.apache.tools.ant.types.spi.Service,7,2,0,5,27,0,1,4,7,0.5,115,1,0,0.6,0.476190476,0,0,15.14285714,4,1.2857,0
ant,1.7,org.apache.tools.ant.taskdefs.Pack,14,3,2,8,38,83,2,6,8,0.743589744,220,1,1,0.74,0.297619048,1,1,14.5,4,1.2143,2
ant,1.7,org.apache.tools.ant.taskdefs.optional.ejb.DescriptorHandler,11,2,3,11,39,7,9,2,10,0.960606061,605,1,1,0.583333333,0.25974026,0,0,51,15,2.9091,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.jlink.jlink,17,1,0,2,81,100,1,1,9,0.7125,654,0.8,0,0,0.274509804,0,0,37.17647059,7,2.0588,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.SimpleP4OutputHandler,2,2,1,17,14,0,13,5,2,0,103,0,1,0.875,0.666666667,0,0,50,1,0.5,0
ant,1.7,org.apache.tools.ant.types.Mapper,15,3,0,25,44,45,16,10,13,0.619047619,311,1,3,0.681818182,0.216666667,1,1,19.33333333,6,1.8667,0
ant,1.7,org.apache.tools.ant.Task,29,2,102,184,66,346,181,8,19,0.839285714,375,1,3,0.243243243,0.191570881,1,1,11.72413793,5,1.3448,0
ant,1.7,org.apache.tools.ant.types.resources.Files,34,4,0,10,92,39,0,10,29,0.723484848,710,1,2,0.643678161,0.148484848,3,4,19.64705882,5,1.9118,1
ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm,4,1,0,2,13,6,1,1,4,2,45,0,0,0,0.625,0,0,10.25,2,1,0
ant,1.7,org.apache.tools.ant.util.SourceFileScanner,7,1,0,15,23,5,7,8,6,0.444444444,148,1,2,0,0.523809524,0,0,19.71428571,3,1.1429,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.i18n.Translate,19,4,0,8,84,103,0,8,14,0.929487179,1034,1,1,0.821052632,0.26984127,0,0,52.05263158,1,0.8947,0
ant,1.7,org.apache.tools.ant.util.optional.WeakishReference12,1,3,0,1,2,0,0,1,1,2,5,0,0,1,1,0,0,4,0,0,0
ant,1.7,org.apache.tools.ant.types.selectors.FilenameSelector,8,5,0,10,23,0,6,4,8,0.761904762,197,0.5,0,0.844444444,0.35,1,4,22.875,6,2.25,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.FormatterElement,15,1,0,7,34,75,2,5,11,0.9,286,0.7,0,0,0.208333333,0,0,17.4,5,1.5333,0
ant,1.7,org.apache.tools.ant.util.regexp.RegexpMatcherFactory,6,1,1,8,22,15,3,5,3,0.8,163,0,0,0,0.305555556,0,0,25.83333333,4,1.3333,0
ant,1.7,org.apache.tools.ant.taskdefs.Mkdir,4,3,0,3,18,4,0,3,3,1,111,1,0,0.925,0.75,2,2,26.25,2,1,0
ant,1.7,org.apache.tools.ant.BuildListener,7,1,0,16,7,21,15,1,7,2,7,0,0,0,1,0,0,0,1,1,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.jlink.ClassNameReader,2,1,0,2,8,1,1,1,2,2,48,0,0,0,0.5,0,0,23,1,0.5,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.vss.MSVSSConstants,0,1,0,1,0,0,1,0,0,2,48,0,0,0,0,0,0,0,0,0,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.clearcase.CCMklbtype,24,4,0,7,43,222,0,7,20,0.943734015,309,0.529411765,0,0.676056338,0.375,2,2,11.16666667,8,1.375,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.pvcs.PvcsProject,3,1,0,1,4,1,1,0,3,0.5,14,1,0,0,0.666666667,0,0,3.333333333,1,0.6667,0
ant,1.7,org.apache.tools.ant.filters.StripJavaComments,4,4,0,3,7,0,1,2,4,0,161,1,0,0.928571429,0.75,2,4,38.5,1,0.5,0
ant,1.7,org.apache.tools.ant.taskdefs.Taskdef,1,7,0,1,7,0,0,1,1,2,40,0,0,1,1,0,0,37,0,0,0
ant,1.7,org.apache.tools.ant.util.LineTokenizer,4,2,0,8,10,0,6,2,4,0.333333333,125,1,0,0.75,0.5,0,0,29.5,2,1,0
ant,1.7,org.apache.tools.ant.filters.ReplaceTokens,14,5,0,7,49,7,1,6,7,0.735042735,488,1,0,0.7,0.25,2,5,33.21428571,12,1.7857,1
ant,1.7,org.apache.tools.ant.PathTokenizer,3,1,0,3,18,0,2,1,3,0.25,204,1,0,0,0.666666667,0,0,65.66666667,2,1,0
ant,1.7,org.apache.tools.ant.filters.BaseParamFilterReader,4,4,12,15,7,4,12,3,3,0.666666667,22,1,1,0.928571429,0.5,0,0,4.25,1,0.5,0
ant,1.7,org.apache.tools.ant.types.selectors.MappingSelector,8,4,2,9,24,8,2,7,6,0.742857143,143,1,3,0.853658537,0.428571429,1,3,16.25,4,1.5,0
ant,1.7,org.apache.tools.ant.util.ConcatFileInputStream,9,2,0,4,19,10,1,3,6,0.729166667,159,1,1,0.529411765,0.277777778,1,1,16,3,1.1111,0
ant,1.7,org.apache.tools.ant.types.resources.selectors.And,3,4,0,4,9,3,1,3,3,2,27,0,0,0.972222222,0.555555556,0,0,8,3,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.javacc.JJTree,22,3,0,13,80,59,0,13,17,0.977443609,678,1,1,0.637931034,0.477272727,1,1,28.95454545,8,1.8182,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.dotnet.DotnetBaseMatchingTask,11,4,2,8,38,45,2,6,6,0.775,202,1,0,0.896551724,0.285714286,0,0,17,6,1.7273,0
ant,1.7,org.apache.tools.ant.filters.ExpandProperties,4,4,0,4,13,0,1,3,4,0,87,1,0,0.928571429,0.75,2,4,20.5,1,0.5,0
ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,12,1,0,2,42,0,1,1,12,0.386363636,234,1,0,0,0.444444444,0,0,18.16666667,4,1.5833,0
ant,1.7,org.apache.tools.ant.taskdefs.cvslib.RCSFile,5,1,0,2,7,4,2,0,0,0.5,39,1,0,0,0.7,0,0,6.2,1,0.6,0
ant,1.7,org.apache.tools.ant.types.resources.ZipResource,12,5,0,10,52,60,2,9,10,0.545454545,213,1,0,0.873417722,0.277777778,3,6,16.66666667,4,1.4167,0
ant,1.7,org.apache.tools.ant.taskdefs.ExecuteStreamHandler,5,1,0,31,5,10,31,0,5,2,5,0,0,0,0.533333333,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand,19,1,0,23,69,81,11,12,14,0.856481481,517,1,4,0,0.183333333,0,0,25.57894737,6,1.8421,0
ant,1.7,org.apache.tools.ant.listener.TimestampedLogger,4,2,0,1,15,6,0,1,1,1.333333333,49,1,0,0.842105263,1,1,1,11,1,0.75,0
ant,1.7,org.apache.tools.mail.ErrorInQuitException,1,4,0,1,3,0,1,0,1,2,6,0,0,1,1,0,0,5,0,0,0
ant,1.7,org.apache.tools.ant.taskdefs.UpToDate,14,3,0,17,48,41,1,16,11,0.769230769,384,1,2,0.74,0.261904762,1,1,25.92857143,26,3,1
ant,1.7,org.apache.tools.ant.types.resources.comparators.Exists,2,4,0,2,4,1,0,2,1,2,20,0,0,0.971428571,0.75,1,1,9,3,1.5,0
ant,1.7,org.apache.tools.ant.util.ProxySetup,3,1,0,2,13,1,1,1,3,1.441176471,76,0.058823529,1,0,0.5,0,0,18.66666667,4,1.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.ManifestTask,7,3,0,9,39,1,0,9,7,0.708333333,260,1,2,0.860465116,0.285714286,2,2,35.57142857,1,0.8571,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.ccm.Continuus,7,3,3,12,26,9,3,9,4,1.041666667,106,0.375,0,0.860465116,0.428571429,0,0,13,3,1.1429,0
ant,1.7,org.apache.tools.ant.util.Retryable,1,1,0,1,1,0,1,0,1,2,2,0,0,0,1,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.RenameExtensions,6,4,0,9,33,0,0,9,6,0.68,205,1,1,0.939759036,0.416666667,2,4,32.33333333,1,0.8333,0
ant,1.7,org.apache.tools.ant.BuildEvent,11,2,0,17,15,13,15,3,11,0.75,97,1,3,0.2,0.220779221,0,0,7.272727273,1,0.7273,0
ant,1.7,org.apache.tools.ant.util.CompositeMapper,2,2,0,3,13,1,1,2,2,2,48,0,0,0.875,0.75,0,0,23,5,2.5,0
ant,1.7,org.apache.tools.ant.types.resources.FileResource,24,4,0,45,68,244,41,6,22,0.804347826,397,1,1,0.736111111,0.211180124,2,14,15.375,6,1.9583,2
ant,1.7,org.apache.tools.ant.util.ScriptRunnerBase,25,1,1,13,59,248,9,4,20,0.875,290,1,1,0,0.173333333,0,0,10.36,6,1.4,0
ant,1.7,org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,3,2,0,5,12,3,1,4,1,2,40,0,0,0.857142857,0.666666667,0,0,12.33333333,1,0.6667,0
ant,1.7,org.apache.tools.ant.launch.Launcher,9,1,0,5,57,34,2,3,2,1.083333333,566,0.222222222,0,0,0.303571429,0,0,60.88888889,2,0.8889,1
ant,1.7,org.apache.tools.ant.taskdefs.condition.IsTrue,3,2,0,4,6,0,1,3,3,0,30,1,0,0.818181818,0.666666667,0,0,8.666666667,2,1,0
ant,1.7,org.apache.tools.ant.taskdefs.Zip,49,4,1,31,210,844,1,30,28,0.877403846,2937,1,2,0.624,0.127314815,0,0,58.40816327,13,1.449,8
ant,1.7,org.apache.tools.ant.taskdefs.optional.unix.AbstractAccessTask,6,5,2,8,21,15,2,6,5,2,83,0,0,0.955357143,0.416666667,1,1,12.83333333,3,1.1667,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.ExtensionSet,7,3,0,11,28,0,2,9,7,0.25,122,1,0,0.833333333,0.285714286,1,1,16.14285714,1,0.8571,0
ant,1.7,org.apache.tools.ant.types.resources.selectors.Or,3,4,0,4,9,3,1,3,3,2,27,0,0,0.972222222,0.555555556,0,0,8,3,1,0
