proj,ver,class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
camel,1.2,org.apache.camel.model.FinallyType,4,3,0,5,11,6,1,4,4,2,25,0,0,0.97029703,0.625,1,2,5.25,1,0.75,3
camel,1.2,org.apache.camel.util.IntrospectionSupport,19,1,0,10,85,171,8,2,12,2,720,0,0,0,0.276315789,0,0,36.89473684,11,2.6316,3
camel,1.2,org.apache.camel.model.SplitterType,5,3,0,8,17,10,2,7,5,2,46,0,0,0.980769231,0.4,1,2,8.2,1,0.4,3
camel,1.2,org.apache.camel.model.UnmarshalType,9,3,0,8,18,4,1,7,9,0.5,92,1,1,0.942307692,0.388888889,1,2,9,2,0.8889,3
camel,1.2,org.apache.camel.impl.converter.DefaultTypeConverter,12,1,0,19,57,30,1,18,7,0.772727273,479,1,2,0,0.418181818,0,0,38.41666667,17,3.25,3
camel,1.2,org.apache.camel.model.InterceptorRef,8,2,0,5,15,16,2,3,8,0.428571429,96,1,1,0.166666667,0.375,0,0,10.75,3,1.125,3
camel,1.2,org.apache.camel.converter.jaxp.XmlConverter,48,1,0,7,111,1116,2,5,47,0.914893617,729,0.6,0,0,0.102836879,0,0,14.08333333,2,1,3
camel,1.2,org.apache.camel.builder.xml.Namespaces,2,1,0,2,5,1,1,1,1,2,22,0,0,0,0.5,0,0,7,3,1.5,2
camel,1.2,org.apache.camel.component.seda.SedaEndpoint,7,2,0,11,11,15,4,10,6,0.5,44,1,0,0.772727273,0.265306122,0,0,5.142857143,1,0.7143,2
camel,1.2,org.apache.camel.model.WhenType,6,3,0,8,15,15,2,6,6,2,42,0,0,0.971428571,0.416666667,2,3,6,1,0.5,2
camel,1.2,org.apache.camel.processor.ChoiceProcessor,7,2,0,7,25,0,1,6,5,0.166666667,153,1,1,0.684210526,0.357142857,1,1,20.57142857,4,1.2857,2
camel,1.2,org.apache.camel.processor.loadbalancer.TopicLoadBalancer,3,2,0,4,10,3,1,3,2,2,32,0,0,0.6,0.666666667,0,0,9.666666667,1,0.6667,2
camel,1.2,org.apache.camel.language.simple.SimpleLanguage,8,1,0,7,32,28,0,7,4,2,237,0,0,0,0.625,0,0,28.625,11,3,2
camel,1.2,org.apache.camel.model.RedeliveryPolicyType,22,1,0,2,42,189,1,1,22,0.841269841,182,1,0,0,0.171717172,0,0,7,7,1.2273,2
camel,1.2,org.apache.camel.spi.InstrumentationAgent,5,1,0,5,5,10,3,2,5,2,5,0,0,0,0.55,0,0,0,1,1,2
camel,1.2,org.apache.camel.component.bean.MethodInfo,16,1,0,8,28,74,3,7,12,0.844444444,154,1,1,0,0.1875,0,0,8.25,3,1.1875,2
camel,1.2,org.apache.camel.util.FactoryFinder,16,1,0,6,47,112,4,2,14,0.6,301,1,0,0,0.4875,0,0,17.6875,1,0.875,2
camel,1.2,org.apache.camel.processor.Splitter,5,2,0,9,21,0,1,8,3,0.25,84,1,2,0.764705882,0.4,1,1,15.4,1,0.8,2
camel,1.2,org.apache.camel.builder.xml.StreamResultHandlerFactory,2,1,0,4,4,1,1,3,2,2,9,0,0,0,1,0,0,3.5,1,0.5,2
camel,1.2,org.apache.camel.model.FromType,14,1,0,10,21,59,8,3,13,0.641025641,126,1,1,0,0.375,0,0,7.785714286,4,1.2143,2
camel,1.2,org.apache.camel.builder.xml.XPathBuilder,45,1,0,17,85,864,8,14,38,0.907467532,523,1,3,0,0.138888889,0,0,10.31111111,4,1.2667,2
camel,1.2,org.apache.camel.builder.xml.ResultHandlerFactory,1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,2
camel,1.2,org.apache.camel.component.bean.MethodInvocation,5,1,0,4,5,10,4,0,5,2,5,0,0,0,1,0,0,0,1,1,2
camel,1.2,org.apache.camel.CamelTemplate,45,2,0,21,67,916,8,16,38,0.686363636,461,1,3,0.232142857,0.252525253,1,1,9.133333333,5,1.0889,2
camel,1.2,org.apache.camel.processor.ErrorHandlerSupport,4,2,2,10,19,0,5,5,2,0,86,1,0,0.8125,0.5625,0,0,20.25,2,1.25,2
camel,1.2,org.apache.camel.converter.CollectionConverter,10,1,0,0,22,45,0,0,9,2,81,0,0,0,0.25,0,0,7.1,2,1.1,2
camel,1.2,org.apache.camel.model.dataformat.DataFormatType,7,1,4,12,20,17,8,4,3,0.75,108,1,1,0,0.428571429,0,0,14.14285714,3,1,2
camel,1.2,org.apache.camel.builder.xml.DomResultHandlerFactory,2,1,0,4,4,1,1,3,2,2,9,0,0,0,1,0,0,3.5,1,0.5,2
camel,1.2,org.apache.camel.builder.BuilderSupport,30,1,1,15,55,407,1,14,27,0.862068966,251,1,2,0,0.130769231,0,0,7.266666667,2,1.0333,2
camel,1.2,org.apache.camel.Route,11,1,3,12,16,41,10,2,10,0.666666667,91,1,1,0,0.327272727,0,0,7,1,0.8182,2
camel,1.2,org.apache.camel.converter.jaxp.StringSource,7,2,0,1,17,0,1,0,7,0.25,83,1,0,0.692307692,0.714285714,0,0,10.57142857,1,0.5714,2
camel,1.2,org.apache.camel.model.ThreadType,29,2,0,5,50,318,1,5,29,0.86038961,304,1,0,0.781512605,0.199233716,1,4,9.103448276,1,0.8966,2
camel,1.2,org.apache.camel.Endpoint,9,1,0,127,9,36,122,7,9,2,9,0,0,0,0.333333333,0,0,0,1,1,2
camel,1.2,org.apache.camel.model.language.XQueryExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,2
camel,1.2,org.apache.camel.model.RecipientListType,5,3,0,8,15,10,2,6,5,2,36,0,0,0.980769231,0.4,1,2,6.2,1,0.4,2
camel,1.2,org.apache.camel.model.IdempotentConsumerType,9,3,0,8,21,18,1,8,9,0.5625,84,1,1,0.935779817,0.333333333,1,2,8.111111111,2,0.8889,2
camel,1.2,org.apache.camel.processor.Aggregator,3,3,0,7,10,3,1,6,3,2,31,0,0,0.965517241,0.555555556,0,0,9.333333333,1,0.3333,2
camel,1.2,org.apache.camel.model.ProcessorRef,7,3,0,4,13,3,1,3,7,0.5,73,1,1,0.951456311,0.357142857,1,2,9.142857143,3,1.1429,2
camel,1.2,org.apache.camel.component.bean.ParameterInfo,5,1,0,4,6,2,3,1,5,0.75,36,1,1,0,0.36,0,0,5.4,1,0.8,2
camel,1.2,org.apache.camel.Exchange,21,1,0,272,21,210,270,4,21,2,21,0,0,0,0.196428571,0,0,0,1,1,2
camel,1.2,org.apache.camel.builder.xml.MessageVariableResolver,6,1,0,5,27,1,1,4,5,0.666666667,160,1,2,0,0.36,0,0,25.16666667,14,2.8333,2
camel,1.2,org.apache.camel.model.ToType,17,2,0,9,27,92,3,7,17,0.703125,141,1,1,0.869158879,0.294117647,1,4,7.058823529,3,1,2
camel,1.2,org.apache.camel.component.jmx.JMXEndpoint,22,2,0,13,44,189,2,13,20,0.928571429,232,1,1,0.459459459,0.174603175,1,1,9.090909091,1,0.9091,2
camel,1.2,org.apache.camel.component.bean.DefaultAnnotationExpressionFactory,3,1,1,7,16,3,1,6,2,2,96,0,0,0,0.533333333,0,0,31,3,1.6667,2
camel,1.2,org.apache.camel.processor.loadbalancer.StickyLoadBalancer,7,3,0,5,24,3,0,5,5,0.5,141,1,2,0.5,0.267857143,2,2,18.57142857,3,1.2857,2
camel,1.2,org.apache.camel.impl.converter.AsyncProcessorTypeConverter,3,1,0,16,7,3,11,5,3,2,47,0,0,0,0.416666667,0,0,14.66666667,5,2.3333,2
camel,1.2,org.apache.camel.model.RouteContainer,2,1,0,2,2,1,2,0,2,2,2,0,0,0,0.75,0,0,0,1,1,2
camel,1.2,org.apache.camel.impl.converter.TypeConverterRegistry,2,1,0,8,2,1,6,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,2
camel,1.2,org.apache.camel.component.seda.SedaConsumer,6,2,0,11,23,1,2,11,3,0.75,88,1,3,0.764705882,0.466666667,1,2,13,2,0.8333,2
camel,1.2,org.apache.camel.Message,15,1,0,102,15,105,102,1,15,2,15,0,0,0,0.311111111,0,0,0,1,1,2
camel,1.2,org.apache.camel.util.UuidGenerator,6,1,0,2,25,5,2,0,5,0.7,166,1,0,0,0.5,0,0,25.66666667,1,0.5,2
camel,1.2,org.apache.camel.util.jndi.JndiContext,43,1,0,9,100,825,4,7,35,0.838095238,785,0.8,1,0,0.261904762,0,0,17.02325581,1,0.8372,2
camel,1.2,org.apache.camel.component.jmx.JMXConsumer,2,3,0,6,7,0,1,6,2,0,24,0,1,0.956521739,0.6,0,0,10.5,1,0.5,2
camel,1.2,org.apache.camel.component.bean.XPathAnnotationExpressionFactory,2,2,0,7,9,1,0,7,2,2,48,0,0,0.666666667,0.6,1,1,23,4,2,2
camel,1.2,org.apache.camel.component.log.LogComponent,4,3,0,9,15,4,0,9,1,0.333333333,62,1,1,0.92,0.666666667,1,1,14.25,4,1.25,2
camel,1.2,org.apache.camel.component.file.FileComponent,3,3,0,4,8,3,1,4,2,1.5,29,0,0,0.958333333,0.5,1,2,8.333333333,1,0.3333,2
camel,1.2,org.apache.camel.model.PolicyRef,9,3,0,5,19,14,1,4,7,0.375,118,1,1,0.933333333,0.361111111,1,2,11.88888889,3,1.2222,2
camel,1.2,org.apache.camel.CamelExchangeException,2,4,6,8,7,0,6,2,2,1,23,1,1,0.944444444,0.666666667,0,0,9.5,1,0.5,1
camel,1.2,org.apache.camel.impl.CachingInjector,3,1,0,4,6,0,2,2,2,0.5,33,1,1,0,0.666666667,0,0,9,2,1,1
camel,1.2,org.apache.camel.processor.resequencer.ResequencerEngine,18,1,0,9,44,85,1,8,10,0.739495798,242,1,3,0,0.205882353,0,0,12.05555556,5,1.3889,1
camel,1.2,org.apache.camel.RuntimeCamelException,4,4,15,49,8,6,49,0,4,1.333333333,21,1,0,1,0.666666667,0,0,4,0,0,1
camel,1.2,org.apache.camel.impl.converter.ArrayTypeConverter,2,1,0,2,19,1,1,1,2,2,121,0,0,0,0.666666667,0,0,59.5,13,6.5,1
camel,1.2,org.apache.camel.component.direct.DirectEndpoint,9,2,0,11,14,26,3,11,6,0.833333333,57,0.666666667,1,0.708333333,0.229166667,0,0,5,1,0.7778,1
camel,1.2,org.apache.camel.builder.NoErrorHandlerBuilder,3,2,0,5,4,3,2,3,3,2,10,0,0,0.5,0.666666667,0,0,2.333333333,1,0.6667,1
camel,1.2,org.apache.camel.ExchangePattern,9,2,0,40,23,32,39,2,7,0.975,240,0.2,9,0.631578947,0.375,1,1,24.55555556,4,1.8889,1
camel,1.2,org.apache.camel.processor.loadbalancer.LoadBalancerSupport,4,1,2,4,8,0,2,2,4,0,28,1,0,0,0.75,0,0,5.75,1,0.75,1
camel,1.2,org.apache.camel.processor.resequencer.SequenceSender,7,2,0,6,17,9,1,5,4,0.75,75,1,3,0.923076923,0.333333333,0,0,9.142857143,2,0.8571,1
camel,1.2,org.apache.camel.component.file.strategy.RenameFileProcessStrategy,8,2,0,7,23,14,1,7,7,0.642857143,101,1,2,0.666666667,0.326530612,0,0,11.375,1,0.375,1
camel,1.2,org.apache.camel.NoTypeConversionAvailableException,3,5,0,1,9,0,0,1,3,0.5,33,1,0,0.894736842,0.555555556,0,0,9.333333333,1,0.6667,1
camel,1.2,org.apache.camel.impl.converter.TypeConverterLoader,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.component.file.strategy.FileProcessStrategy,2,1,0,5,2,1,4,2,2,2,2,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.spi.ComponentResolver,1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.InvalidPayloadException,2,5,0,5,10,0,1,4,2,0,27,1,0,0.947368421,0.666666667,0,0,12,1,0.5,1
camel,1.2,org.apache.camel.processor.UnitOfWorkProcessor,2,3,0,8,8,1,2,7,2,2,31,0,0,0.952380952,0.625,0,0,14.5,2,1,1
camel,1.2,org.apache.camel.impl.SerializationDataFormat,3,1,0,4,9,3,1,3,3,2,21,0,0,0,0.533333333,0,0,6,1,0.6667,1
camel,1.2,org.apache.camel.model.ServiceActivationType,5,1,0,0,7,0,0,0,5,0.5,32,1,0,0,0.466666667,0,0,5,1,0.8,1
camel,1.2,org.apache.camel.model.language.SqlExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,1
camel,1.2,org.apache.camel.impl.converter.PropertyEditorTypeConverter,2,1,0,3,11,1,1,2,2,2,54,0,0,0,0.666666667,0,0,26,6,3,1
camel,1.2,org.apache.camel.model.config.StreamResequencerConfig,10,1,0,3,16,27,1,2,10,0.666666667,69,1,1,0,0.425,0,0,5.6,1,0.7,1
camel,1.2,org.apache.camel.component.file.strategy.DeleteFileProcessStrategy,4,2,0,5,15,4,1,5,3,0.666666667,38,1,1,0.857142857,0.466666667,0,0,8.25,1,0.25,1
camel,1.2,org.apache.camel.builder.xml.XPathLanguage,6,1,0,4,9,9,0,4,5,0.2,41,1,0,0,0.416666667,0,0,5.666666667,2,1,1
camel,1.2,org.apache.camel.impl.ServiceSupport,14,1,27,31,28,49,29,2,7,0.807692308,200,1,0,0,0.380952381,0,0,12.85714286,3,1.2143,1
camel,1.2,org.apache.camel.converter.jaxp.BytesSource,6,2,0,1,14,0,1,0,6,0,52,1,0,0.692307692,0.5,0,0,7.5,1,0.6667,1
camel,1.2,org.apache.camel.processor.idempotent.MemoryMessageIdRepository,5,1,0,2,10,8,0,2,5,0.5,57,1,0,0,0.3,0,0,10.2,2,1,1
camel,1.2,org.apache.camel.language.ExpressionEvaluationException,2,5,0,4,3,0,1,3,2,0.5,17,1,2,0.944444444,0.625,0,0,6.5,1,0.5,1
camel,1.2,org.apache.camel.impl.DefaultMessage,12,2,9,15,25,54,10,5,10,0.545454545,98,1,0,0.52173913,0.333333333,1,2,7.083333333,2,1.1667,1
camel,1.2,org.apache.camel.builder.xml.StringResultHandlerFactory,2,1,0,4,4,1,1,3,2,2,9,0,0,0,1,0,0,3.5,1,0.5,1
camel,1.2,org.apache.camel.builder.xml.ResultHandler,2,1,0,9,2,1,8,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
camel,1.2,org.apache.camel.processor.CatchProcessor,4,3,0,6,14,0,4,2,4,0,52,1,0,0.875,0.4375,0,0,11.75,2,1,1
camel,1.2,org.apache.camel.AsyncProcessor,1,1,0,22,1,0,19,3,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.spi.Injector,1,1,0,18,1,0,18,0,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.component.bean.AmbiguousMethodCallException,2,5,0,3,7,0,1,2,2,0,21,1,0,0.947368421,0.666666667,0,0,9,1,0.5,1
camel,1.2,org.apache.camel.impl.converter.InstanceMethodTypeConverter,3,1,0,5,12,0,1,4,3,0.25,54,1,1,0,0.466666667,0,0,16.33333333,2,1,1
camel,1.2,org.apache.camel.model.language.SimpleExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,1
camel,1.2,org.apache.camel.impl.DefaultLanguageResolver,4,1,0,8,18,2,1,7,2,0.5,131,1,2,0,0.777777778,0,0,31.25,3,1.5,1
camel,1.2,org.apache.camel.processor.ThreadProcessor,26,1,0,9,41,257,4,8,25,0.905454545,216,1,0,0,0.136363636,0,0,6.884615385,2,1.0769,1
camel,1.2,org.apache.camel.component.bean.BeanExchange,4,2,0,9,10,6,3,6,4,2,28,0,0,0.923076923,0.4375,1,1,6,1,0.75,1
camel,1.2,org.apache.camel.impl.DefaultExchangeConverter,2,1,0,3,3,1,1,2,2,2,7,0,0,0,0.666666667,0,0,2.5,1,0.5,1
camel,1.2,org.apache.camel.converter.NIOConverter,12,1,0,3,35,66,2,1,11,2,112,0,0,0,0.1,0,0,8.333333333,1,0.9167,1
camel,1.2,org.apache.camel.util.URISupport,15,1,0,3,59,105,3,1,13,2,519,0,0,0,0.28,0,0,33.6,5,1.5333,1
camel,1.2,org.apache.camel.CamelException,4,3,3,5,8,6,5,0,4,2,20,0,0,1,0.666666667,0,0,4,0,0,1
camel,1.2,org.apache.camel.impl.DefaultUnitOfWork,6,1,0,4,17,9,1,3,6,0.933333333,75,1,0,0,0.5,0,0,11,4,2,1
camel,1.2,org.apache.camel.builder.DeadLetterChannelBuilder,28,2,0,18,49,330,3,16,28,0.771604938,241,1,5,0.074074074,0.117346939,0,0,7.392857143,2,1,1
camel,1.2,org.apache.camel.spi.TypeConverterAware,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.component.bean.DefaultParameterMappingStrategy,4,1,0,4,10,0,1,3,4,0,35,1,0,0,0.583333333,0,0,7.5,1,0.75,1
camel,1.2,org.apache.camel.model.OutputType,7,2,10,15,17,9,11,4,5,0.777777778,68,1,1,0.948979592,0.5,1,5,8.285714286,3,1.1429,1
camel,1.2,org.apache.camel.processor.DelegateAsyncProcessor,9,2,1,7,18,0,1,6,7,0.25,66,1,1,0.65,0.388888889,1,1,6.222222222,1,0.7778,1
camel,1.2,org.apache.camel.processor.FilterProcessor,4,3,0,9,12,0,5,4,4,0,41,1,1,0.875,0.4375,0,0,9,1,0.75,1
camel,1.2,org.apache.camel.component.file.FileMessage,11,3,0,4,15,35,1,4,10,0.2,62,1,0,0.71875,0.590909091,2,5,4.545454545,1,0.8182,1
camel,1.2,org.apache.camel.component.bean.NoBeanAvailableException,2,4,0,2,6,0,1,1,2,0,20,1,0,0.944444444,0.75,0,0,8.5,1,0.5,1
camel,1.2,org.apache.camel.InvalidHeaderTypeException,4,5,0,1,13,0,0,1,3,0.833333333,47,1,0,0.894736842,0.5,0,0,10.25,2,0.75,1
